amount,transaction_hour,foreign_transaction,location_mismatch,device_trust_score,velocity_last_24h,cardholder_age,is_night_transaction,amount_to_trust_ratio,amount_velocity_ratio,is_high_risk_location,location_anomaly_score,is_high_amount,is_low_trust,merchant_category_Clothing,merchant_category_Electronics,merchant_category_Food,merchant_category_Grocery,merchant_category_Travel,time_of_day_category_Afternoon,time_of_day_category_Evening,time_of_day_category_Morning,time_of_day_category_Night,is_fraud
91.52,3,0,0,99,4,28,1,0.9244444351066219,18.304,0,0,0,0,0,0,0,0,1,0,0,0,1,0
41.87,18,0,0,58,0,44,0,0.7218965392776459,41.87,0,0,0,0,0,1,0,0,0,0,1,0,0,0
7.14,5,0,0,74,0,48,1,0.09648648518261506,7.14,0,0,0,0,0,1,0,0,0,0,0,0,1,0
9.29,18,0,0,74,3,23,0,0.12554053884404676,2.3225,0,0,0,0,0,1,0,0,0,0,1,0,0,0
64.56,18,0,0,57,0,68,0,1.1326315590766394,64.56,0,0,0,0,1,0,0,0,0,0,1,0,0,0
167.73,19,1,0,28,3,46,0,5.990356928915824,41.9325,1,1,0,1,0,0,1,0,0,0,1,0,0,0
72.45,7,0,0,88,2,21,0,0.8232954451898246,24.150000000000002,0,0,0,0,1,0,0,0,0,0,0,1,0,0
16.51,8,0,0,69,3,25,0,0.23927535885108178,4.1275,0,0,0,0,0,0,1,0,0,0,0,1,0,0
68.61,11,0,0,27,2,36,0,2.541111016995888,22.87,0,0,0,1,1,0,0,0,0,0,0,1,0,0
304.53,2,0,0,93,0,68,1,3.2745160938224074,304.53,0,0,0,0,0,0,0,0,1,0,0,0,1,0
58.79,15,0,0,44,0,66,0,1.3361363332696288,58.79,0,0,0,0,0,0,1,0,0,1,0,0,0,0
124.42,13,0,1,78,2,55,0,1.5951281846778438,41.473333333333336,1,1,0,0,0,0,0,1,0,1,0,0,0,0
132.72,14,0,0,94,4,39,0,1.4119148785966502,26.544,0,0,0,0,0,1,0,0,0,1,0,0,0,0
77.4,18,0,0,62,0,30,0,1.2483870766389182,77.4,0,0,0,0,0,1,0,0,0,0,1,0,0,0
634.65,5,0,0,38,3,41,1,16.701315349965387,158.6625,0,0,1,1,0,1,0,0,0,0,0,0,1,0
148.64,1,0,0,56,5,23,1,2.654285666887756,24.77333333333333,0,0,0,0,1,0,0,0,0,0,0,0,1,0
123.42,1,0,0,60,1,67,1,2.0569999657166673,61.71,0,0,0,0,0,0,0,0,1,0,0,0,1,0
146.69,5,0,0,75,3,21,1,1.9558666405884448,36.6725,0,0,0,0,0,0,0,1,0,0,0,0,1,0
33.22,6,0,0,26,3,40,0,1.2776922585502977,8.305,0,0,0,1,0,1,0,0,0,0,0,1,0,0
102.43,6,0,0,71,1,38,0,1.4426760360186475,51.215,0,0,0,0,0,1,0,0,0,0,0,1,0,0
53.89,17,0,0,48,1,69,0,1.1227083099435768,26.945,0,0,0,0,0,1,0,0,0,1,0,0,0,0
12.94,14,0,0,76,2,54,0,0.17026315565443217,4.3133333333333335,0,0,0,0,1,0,0,0,0,1,0,0,0,0
390.85,21,1,0,62,0,54,0,6.304032156386579,390.85,1,1,0,0,0,0,0,1,0,0,1,0,0,0
132.18,20,0,0,64,2,62,0,2.065312467729493,44.06,0,0,0,0,0,0,0,0,1,0,1,0,0,0
300.04,16,0,0,82,0,44,0,3.659024345621655,300.04,0,0,0,0,0,0,1,0,0,1,0,0,0,0
286.35,16,0,0,85,1,64,0,3.3688234897785474,143.175,0,0,0,0,0,0,0,1,0,1,0,0,0,0
189.81,9,0,0,49,0,46,0,3.8736733903331966,189.81,0,0,0,0,0,0,1,0,0,0,0,1,0,0
122.2,22,0,0,33,1,58,0,3.7030301908172674,61.1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
373.18,16,0,0,51,1,25,0,7.317254758485201,186.59,0,0,0,0,0,1,0,0,0,1,0,0,0,0
29.35,8,0,0,97,1,69,0,0.3025773164682751,14.675,0,0,0,0,0,1,0,0,0,0,0,1,0,0
162.1,6,0,0,78,4,38,0,2.078205101561473,32.42,0,0,0,0,0,0,1,0,0,0,0,1,0,0
19.01,9,0,0,32,1,26,0,0.5940624814355475,9.505,0,0,0,1,0,0,1,0,0,0,0,1,0,0
153.58,21,1,1,77,1,31,0,1.9945454286422675,76.79,1,2,0,0,0,1,0,0,0,0,1,0,0,0
53.69,13,0,1,36,4,41,0,1.491388847461421,10.738,1,1,0,1,0,0,1,0,0,1,0,0,0,0
128.35,4,0,0,72,3,61,1,1.7826388641300157,32.0875,0,0,0,0,0,0,0,1,0,0,0,0,1,0
91.39,10,0,0,81,5,39,0,1.1282715910089927,15.231666666666667,0,0,0,0,0,1,0,0,0,0,0,1,0,0
209.72,21,0,0,81,3,29,0,2.589135770504497,52.43,0,0,0,0,0,0,0,0,1,0,1,0,0,0
102.36,23,0,1,34,2,39,0,3.010588146747408,34.12,1,1,0,1,0,0,1,0,0,0,1,0,0,0
218.95,7,0,0,53,1,62,0,4.131131997525811,109.475,0,0,0,0,0,0,0,0,1,0,0,1,0,0
308.73,0,0,0,91,5,68,1,3.392637325355634,51.455000000000005,0,0,0,0,0,0,1,0,0,0,0,0,1,0
110.35,22,0,0,98,3,34,0,1.1260203966732611,27.5875,0,0,0,0,0,0,1,0,0,0,1,0,0,0
232.62,19,0,0,44,3,57,0,5.286818061663226,58.155,0,0,0,0,0,0,0,1,0,0,1,0,0,0
211.22,18,0,0,82,1,60,0,2.5758536271237364,105.61,0,0,0,0,0,1,0,0,0,0,1,0,0,0
30.08,2,1,0,85,1,28,1,0.35388234877785474,15.04,1,1,0,0,0,0,1,0,0,0,0,0,1,0
1.83,8,0,0,32,1,26,0,0.05718749821289069,0.915,0,0,0,1,0,0,0,0,1,0,0,1,0,0
453.58,0,0,0,53,2,64,1,8.55811304607334,151.19333333333333,0,0,0,0,0,0,1,0,0,0,0,0,1,0
313.19,4,0,0,43,0,19,1,7.283488202709577,313.19,0,0,0,0,0,0,1,0,0,0,0,0,1,0
83.66,22,0,0,60,1,27,0,1.3943333100944448,41.83,0,0,0,0,0,0,0,0,1,0,1,0,0,0
326.1,17,0,0,63,0,46,0,5.176190394028724,326.1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
38.44,22,0,0,29,2,58,0,1.3255171956718208,12.813333333333333,0,0,0,1,0,0,0,1,0,0,1,0,0,0
351.21,8,0,0,79,3,60,0,4.445696146257011,87.8025,0,0,0,0,0,0,1,0,0,0,0,1,0,0
316.33,20,0,0,45,2,35,0,7.029555399343214,105.44333333333333,0,0,0,0,1,0,0,0,0,0,1,0,0,0
159.61,2,0,0,86,0,63,1,1.855930210977556,159.61,0,0,0,0,0,0,0,0,1,0,0,0,1,0
12.27,20,0,0,88,3,35,0,0.13943181659736573,3.0675,0,0,0,0,0,0,1,0,0,0,1,0,0,0
9.49,3,0,0,87,2,39,1,0.10908045851631658,3.1633333333333336,0,0,0,0,0,0,0,0,1,0,0,0,1,0
45.56,16,0,0,35,1,45,0,1.3017142485224502,22.78,0,0,0,1,0,0,0,1,0,1,0,0,0,0
414.5,3,0,0,84,1,52,1,4.934523750779479,207.25,0,0,0,0,0,0,0,1,0,0,0,0,1,0
334.21,7,0,0,29,3,47,0,11.524482361224745,83.5525,0,0,0,1,0,1,0,0,0,0,0,1,0,0
15.6,7,0,0,86,3,41,0,0.1813953467279611,3.9,0,0,0,0,0,1,0,0,0,0,0,1,0,0
13.17,23,0,0,88,1,68,0,0.14965908920841944,6.585,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2.06,3,0,0,36,5,36,1,0.0572222206327161,0.3433333333333333,0,0,0,1,0,0,0,1,0,0,0,0,1,1
121.99,23,0,0,61,4,57,0,1.9998360327895732,24.398,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.0,16,0,0,72,1,23,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
260.58,7,0,0,72,3,22,0,3.6191666164004634,65.145,0,0,0,0,0,0,0,1,0,0,0,1,0,0
40.95,22,0,0,55,2,56,0,0.7445454410082648,13.65,0,0,0,0,0,0,1,0,0,0,1,0,0,0
66.89,18,0,0,38,2,65,0,1.7602631115720235,22.296666666666667,0,0,0,1,0,0,1,0,0,0,1,0,0,0
265.18,18,0,0,78,2,20,0,3.399743546157134,88.39333333333333,0,0,0,0,0,0,1,0,0,0,1,0,0,0
12.5,3,0,0,87,3,64,1,0.14367815926806715,3.125,0,0,0,0,0,1,0,0,0,0,0,0,1,0
124.9,13,0,0,41,3,69,0,3.046341389113625,31.225,0,0,0,0,0,0,0,1,0,1,0,0,0,0
93.43,15,0,0,41,1,19,0,2.2787804322248677,46.715,0,0,0,0,0,0,0,0,1,1,0,0,0,0
456.55,19,0,0,90,2,53,0,5.072777721413581,152.18333333333334,0,0,0,0,0,0,0,1,0,0,1,0,0,0
271.33,18,0,0,59,6,37,0,4.598813481376043,38.76142857142857,0,0,0,0,0,0,1,0,0,0,1,0,0,0
332.94,19,0,0,82,0,27,0,4.060243852923856,332.94,0,0,0,0,0,0,1,0,0,0,1,0,0,0
22.26,3,1,0,87,4,32,1,0.25586206602457395,4.452,1,1,0,0,0,0,0,1,0,0,0,0,1,0
145.54,9,0,0,62,0,40,0,2.3474193169771076,145.54,0,0,0,0,1,0,0,0,0,0,0,1,0,0
118.57,6,0,0,96,3,35,0,1.2351041538009984,29.6425,0,0,0,0,0,0,0,1,0,0,0,1,0,0
47.99,13,0,0,75,1,36,0,0.6398666581351112,23.995,0,0,0,0,0,0,0,1,0,1,0,0,0,0
99.68,12,0,0,38,2,52,0,2.6231578257063735,33.22666666666667,0,0,0,1,0,1,0,0,0,1,0,0,0,0
59.21,13,0,0,59,5,42,0,1.0035593050244187,9.868333333333334,0,0,0,0,0,0,0,1,0,1,0,0,0,0
258.02,19,0,0,39,5,63,0,6.6158972662590445,43.00333333333333,0,0,0,1,0,1,0,0,0,0,1,0,0,0
134.98,4,0,0,66,3,53,1,2.0451514841643714,33.745,0,0,0,0,0,0,0,0,1,0,0,0,1,0
19.79,15,0,1,52,1,59,0,0.38057691575813624,9.895,1,1,0,0,0,0,1,0,0,1,0,0,0,0
47.91,7,0,0,47,3,28,0,1.0193616804391132,11.9775,0,0,0,0,1,0,0,0,0,0,0,1,0,0
74.07,16,0,0,33,3,32,0,2.2445453865289275,18.5175,0,0,0,1,0,1,0,0,0,1,0,0,0,0
23.72,8,0,0,50,4,54,0,0.4743999905120002,4.744,0,0,0,0,0,0,0,1,0,0,0,1,0,0
273.1,12,0,0,31,1,52,0,8.809677135171706,136.55,0,0,0,1,0,0,0,0,1,1,0,0,0,0
343.96,17,0,0,87,3,20,0,3.9535631729475496,85.99,0,0,0,0,0,1,0,0,0,1,0,0,0,0
245.2,18,0,0,95,3,23,0,2.5810526044099724,61.3,0,0,0,0,1,0,0,0,0,0,1,0,0,0
8.81,7,0,0,62,3,49,0,0.14209677190166498,2.2025,0,0,0,0,1,0,0,0,0,0,0,1,0,0
409.34,5,0,0,87,2,22,1,4.705057417183248,136.44666666666666,0,0,0,0,0,0,1,0,0,0,0,0,1,0
225.56,21,0,0,52,3,60,0,4.33769222427515,56.39,0,0,0,0,0,0,0,0,1,0,1,0,0,0
49.85,2,0,1,99,1,63,1,0.5035353484491379,24.925,1,1,0,0,0,0,0,1,0,0,0,0,1,0
40.47,5,0,0,48,1,48,1,0.8431249824348962,20.235,0,0,0,0,0,0,0,1,0,0,0,0,1,0
189.28,16,0,0,78,3,41,0,2.426666635555556,47.32,0,0,0,0,0,0,0,1,0,1,0,0,0,0
142.41,14,0,0,48,0,49,0,2.9668749381901054,142.41,0,0,0,0,0,0,1,0,0,1,0,0,0,0
228.33,1,0,0,31,1,18,1,7.365483633371496,114.165,0,0,0,1,0,0,0,0,1,0,0,0,1,0
710.09,1,0,0,52,0,53,1,13.65557666046968,710.09,0,0,1,0,0,1,0,0,0,0,0,0,1,0
55.56,18,1,0,38,1,30,0,1.4621052246814417,27.78,1,1,0,1,0,0,0,1,0,0,1,0,0,0
307.41,3,0,0,29,0,39,1,10.600344462057087,307.41,0,0,0,1,0,0,0,0,1,0,0,0,1,0
7.24,22,0,0,60,2,18,0,0.1206666646555556,2.4133333333333336,0,0,0,0,1,0,0,0,0,0,1,0,0,0
62.25,18,0,0,80,2,55,0,0.7781249902734376,20.75,0,0,0,0,0,1,0,0,0,0,1,0,0,0
193.62,20,0,0,71,0,62,0,2.7270422151120814,193.62,0,0,0,0,1,0,0,0,0,0,1,0,0,0
607.79,15,0,0,26,1,43,0,23.37653756244086,303.895,0,0,1,1,1,0,0,0,0,1,0,0,0,0
88.38,15,0,0,36,2,56,0,2.4549999318055575,29.459999999999997,0,0,0,1,1,0,0,0,0,1,0,0,0,0
71.93,10,0,0,32,2,22,0,2.247812429755862,23.97666666666667,0,0,0,1,0,0,0,0,1,0,0,1,0,0
83.13,17,0,0,58,5,32,0,1.4332758373573131,13.854999999999999,0,0,0,0,0,1,0,0,0,1,0,0,0,0
258.66,11,0,0,31,4,42,0,8.343870698584817,51.732000000000006,0,0,0,1,0,0,1,0,0,0,0,1,0,0
124.35,5,0,0,97,2,64,1,1.2819587496705283,41.449999999999996,0,0,0,0,0,1,0,0,0,0,0,0,1,0
175.9,6,0,1,30,7,44,0,5.863333137888896,21.9875,1,1,0,1,0,1,0,0,0,0,0,1,0,1
538.51,0,0,1,73,0,42,1,7.376849214015764,538.51,1,1,1,0,0,0,0,0,1,0,0,0,1,0
150.97,9,0,0,73,5,62,0,2.068082163450929,25.161666666666665,0,0,0,0,1,0,0,0,0,0,0,1,0,0
74.9,22,0,0,62,3,50,0,1.2080644966441212,18.725,0,0,0,0,1,0,0,0,0,0,1,0,0,0
108.68,5,0,1,44,1,47,1,2.469999943863638,54.34,1,1,0,0,0,0,1,0,0,0,0,0,1,0
585.89,6,0,0,53,2,46,0,11.054528093310791,195.29666666666665,0,0,1,0,1,0,0,0,0,0,0,1,0,0
132.14,0,0,0,30,2,23,1,4.404666519844449,44.04666666666666,0,0,0,1,1,0,0,0,0,0,0,0,1,0
68.1,1,1,0,68,3,36,1,1.0014705735077856,17.025,1,1,0,0,1,0,0,0,0,0,0,0,1,0
235.35,9,0,0,50,2,45,0,4.706999905860002,78.45,0,0,0,0,0,0,1,0,0,0,0,1,0,0
317.43,17,0,0,56,0,24,0,5.668392755921558,317.43,0,0,0,0,0,0,0,0,1,1,0,0,0,0
197.86,5,1,0,56,3,45,1,3.533214222621175,49.465,1,1,0,0,1,0,0,0,0,0,0,0,1,0
834.14,21,0,0,85,1,67,0,9.81341164925398,417.07,0,0,1,0,0,0,0,0,1,0,1,0,0,0
183.58,2,0,1,83,0,49,1,2.211807202267383,183.58,1,1,0,0,0,0,1,0,0,0,0,0,1,0
350.75,15,0,0,54,4,66,0,6.495370250085736,70.15,0,0,0,0,0,0,0,1,0,1,0,0,0,0
70.83,2,0,0,27,1,43,1,2.6233332361728428,35.415,0,0,0,1,0,0,1,0,0,0,0,0,1,0
217.4,9,0,0,64,0,57,0,3.396874946923829,217.4,0,0,0,0,0,0,1,0,0,0,0,1,0,0
127.48,1,0,0,62,2,44,1,2.056128999094694,42.49333333333333,0,0,0,0,0,0,1,0,0,0,0,0,1,0
140.33,21,0,0,43,2,56,0,3.2634882961979472,46.77666666666667,0,0,0,0,0,0,0,1,0,0,1,0,0,0
218.54,15,0,0,90,0,63,0,2.428222195241976,218.54,0,0,0,0,0,0,0,0,1,1,0,0,0,0
99.24,8,0,0,55,2,66,0,1.8043636035570254,33.08,0,0,0,0,0,1,0,0,0,0,0,1,0,0
53.65,0,0,1,82,3,65,1,0.6542682847040453,13.4125,1,1,0,0,1,0,0,0,0,0,0,0,1,0
97.97,5,0,1,44,3,44,1,2.2265908584865715,24.4925,1,1,0,0,0,0,0,1,0,0,0,0,1,0
126.76,6,0,0,84,2,44,0,1.5090476010827667,42.25333333333334,0,0,0,0,0,0,1,0,0,0,0,1,0,0
13.72,22,1,1,59,1,69,0,0.23254236893995986,6.86,1,2,0,0,1,0,0,0,0,0,1,0,0,0
174.6,19,1,0,58,4,54,0,3.010344775683711,34.92,1,1,0,0,0,0,0,1,0,0,1,0,0,0
551.55,0,0,0,34,1,55,1,16.222058346410048,275.775,0,0,1,1,0,0,1,0,0,0,0,0,1,0
14.68,5,0,0,46,2,23,1,0.3191304278449907,4.8933333333333335,0,0,0,0,0,0,1,0,0,0,0,0,1,0
154.95,8,0,0,68,4,46,0,2.2786764370782877,30.99,0,0,0,0,0,0,0,1,0,0,0,1,0,0
35.56,23,0,1,95,2,61,0,0.3743157855335181,11.853333333333333,1,1,0,0,0,0,0,0,1,0,1,0,0,0
293.03,1,0,0,81,4,61,1,3.6176542763252555,58.605999999999995,0,0,0,0,1,0,0,0,0,0,0,0,1,0
12.64,10,0,0,79,0,67,0,0.1599999979746836,12.64,0,0,0,0,0,1,0,0,0,0,0,1,0,0
84.16,22,0,0,68,0,38,0,1.2376470406228377,84.16,0,0,0,0,0,0,0,0,1,0,1,0,0,0
34.36,20,0,0,41,6,67,0,0.8380487600475912,4.908571428571428,0,0,0,0,1,0,0,0,0,0,1,0,0,0
331.1,0,0,0,56,1,29,1,5.912499894419645,165.55,0,0,0,0,1,0,0,0,0,0,0,0,1,0
136.02,14,0,0,95,3,55,0,1.4317894586127426,34.005,0,0,0,0,0,1,0,0,0,1,0,0,0,0
7.31,13,0,0,65,2,37,0,0.11246153673136097,2.4366666666666665,0,0,0,0,0,0,1,0,0,1,0,0,0,0
20.04,17,0,0,48,4,44,0,0.41749999130208354,4.008,0,0,0,0,0,1,0,0,0,1,0,0,0,0
40.96,21,0,0,59,2,62,0,0.6942372763688598,13.653333333333334,0,0,0,0,1,0,0,0,0,0,1,0,0,0
48.38,13,0,0,74,1,22,0,0.653783774948868,24.19,0,0,0,0,0,1,0,0,0,1,0,0,0,0
460.94,9,0,0,94,7,21,0,4.903616969110458,57.6175,0,0,0,0,0,1,0,0,0,0,0,1,0,0
25.89,10,0,0,25,2,61,0,1.0355999585760016,8.63,0,0,0,1,0,0,1,0,0,0,0,1,0,0
74.79,21,0,0,88,2,37,0,0.8498863539785643,24.930000000000003,0,0,0,0,0,0,0,0,1,0,1,0,0,0
473.35,9,0,0,76,0,69,0,6.228289391733035,473.35,0,0,0,0,0,0,0,0,1,0,0,1,0,0
243.73,6,0,0,63,2,21,0,3.8687300973217447,81.24333333333333,0,0,0,0,0,0,1,0,0,0,0,1,0,0
167.99,23,0,0,73,1,26,0,2.3012328451885913,83.995,0,0,0,0,0,0,0,0,1,0,1,0,0,0
25.24,5,1,0,59,2,26,1,0.42779660291870164,8.413333333333332,1,1,0,0,0,0,0,1,0,0,0,0,1,0
202.67,12,0,0,87,0,32,0,2.329540203108733,202.67,0,0,0,0,0,0,0,1,0,1,0,0,0,0
178.59,13,0,0,64,3,49,0,2.7904687063989266,44.6475,0,0,0,0,1,0,0,0,0,1,0,0,0,0
56.99,1,0,0,26,2,45,1,2.1919229926183466,18.996666666666666,0,0,0,1,0,1,0,0,0,0,0,0,1,0
156.56,19,0,0,43,1,54,0,3.6409301478853457,78.28,0,0,0,0,0,0,0,1,0,0,1,0,0,0
311.97,13,0,0,92,4,41,0,3.3909782240111066,62.394000000000005,0,0,0,0,0,0,0,0,1,1,0,0,0,0
39.26,13,1,0,47,1,52,0,0.8353191311634227,19.63,1,1,0,0,0,0,1,0,0,1,0,0,0,0
43.73,0,1,0,52,0,44,1,0.8409615222892015,43.73,1,1,0,0,0,0,0,1,0,0,0,0,1,0
74.32,15,0,0,45,1,18,0,1.6515555188543218,37.16,0,0,0,0,1,0,0,0,0,1,0,0,0,0
15.13,7,0,0,75,3,49,0,0.20173333064355561,3.7825,0,0,0,0,0,0,0,1,0,0,0,1,0,0
35.58,2,0,0,26,2,33,1,1.3684614858284043,11.86,0,0,0,1,1,0,0,0,0,0,0,0,1,0
306.51,21,1,0,91,4,30,0,3.368241721228113,61.302,1,1,0,0,1,0,0,0,0,0,1,0,0,0
200.93,10,0,0,40,1,49,0,5.023249874418753,100.465,0,0,0,0,0,0,1,0,0,0,0,1,0,0
666.49,22,0,0,70,1,48,0,9.52128557826735,333.245,0,0,1,0,0,0,0,1,0,0,1,0,0,0
119.95,13,0,0,39,2,55,0,3.0756409467784374,39.983333333333334,0,0,0,1,0,0,0,1,0,1,0,0,0,0
361.31,16,0,0,69,2,67,0,5.2363767357046855,120.43666666666667,0,0,0,0,0,0,0,1,0,1,0,0,0,0
143.72,13,0,0,74,2,26,0,1.942162135916728,47.906666666666666,0,0,0,0,0,0,0,1,0,1,0,0,0,0
57.8,9,0,0,26,1,26,0,2.223076837573968,28.9,0,0,0,1,0,0,1,0,0,0,0,1,0,0
70.04,12,0,0,91,2,60,0,0.7696703212124142,23.346666666666668,0,0,0,0,0,0,0,0,1,1,0,0,0,0
68.27,9,0,0,26,1,23,0,2.62576912977811,34.135,0,0,0,1,1,0,0,0,0,0,0,1,0,0
186.71,11,0,0,58,1,31,0,3.219137875532106,93.355,0,0,0,0,0,0,0,1,0,0,0,1,0,0
42.32,10,0,0,36,1,44,0,1.1755555229012356,21.16,0,0,0,1,0,0,1,0,0,0,0,1,0,0
18.3,19,0,0,25,3,47,0,0.7319999707200011,4.575,0,0,0,1,0,0,0,0,1,0,1,0,0,0
744.48,20,0,0,92,1,52,0,8.092173825085068,372.24,0,0,1,0,0,0,0,1,0,0,1,0,0,0
79.24,10,0,0,88,2,42,0,0.9004545352221075,26.41333333333333,0,0,0,0,1,0,0,0,0,0,0,1,0,0
18.19,4,0,0,76,1,29,1,0.23934210211391974,9.095,0,0,0,0,0,0,1,0,0,0,0,0,1,0
154.22,16,0,0,38,5,31,0,4.058420945831028,25.703333333333333,0,0,0,1,0,1,0,0,0,1,0,0,0,0
2.19,11,0,0,83,4,20,0,0.026385541850776604,0.438,0,0,0,0,0,0,0,1,0,0,0,1,0,0
22.98,16,1,1,64,3,29,0,0.35906249438964855,5.745,1,2,0,0,0,1,0,0,0,1,0,0,0,0
239.74,5,0,1,53,2,54,1,4.523396141067998,79.91333333333334,1,1,0,0,0,0,0,1,0,0,0,0,1,0
106.41,21,0,0,52,5,24,0,2.046346114493344,17.735,0,0,0,0,0,0,1,0,0,0,1,0,0,0
607.71,3,0,1,25,1,43,1,24.308399027664038,303.855,1,1,1,1,1,0,0,0,0,0,0,0,1,1
180.67,10,0,0,65,4,63,0,2.779538418776332,36.134,0,0,0,0,0,0,0,1,0,0,0,1,0,0
162.72,4,0,0,89,2,68,1,1.8283145861987125,54.24,0,0,0,0,0,0,0,1,0,0,0,0,1,0
251.5,20,0,0,43,2,49,0,5.848837073282859,83.83333333333333,0,0,0,0,0,0,0,0,1,0,1,0,0,0
268.09,1,0,0,63,0,59,1,4.2553967578508445,268.09,0,0,0,0,1,0,0,0,0,0,0,0,1,0
32.01,12,0,0,76,3,32,0,0.42118420498441833,8.0025,0,0,0,0,0,0,1,0,0,1,0,0,0,0
283.73,20,1,0,99,0,41,0,2.86595956701051,283.73,1,1,0,0,0,1,0,0,0,0,1,0,0,0
18.35,22,0,0,50,4,23,0,0.3669999926600002,3.6700000000000004,0,0,0,0,0,1,0,0,0,0,1,0,0,0
542.61,23,0,0,60,2,48,0,9.043499849275003,180.87,0,0,1,0,0,0,0,1,0,0,1,0,0,0
17.74,20,0,0,45,3,18,0,0.3942222134617286,4.435,0,0,0,0,0,0,0,0,1,0,1,0,0,0
615.51,18,0,0,88,4,64,0,6.99443173869964,123.102,0,0,1,0,1,0,0,0,0,0,1,0,0,0
145.08,20,0,0,76,1,43,0,1.9089473433033246,72.54,0,0,0,0,0,0,0,1,0,0,1,0,0,0
56.74,18,0,0,78,2,22,0,0.7274358881097963,18.913333333333334,0,0,0,0,0,0,0,0,1,0,1,0,0,0
108.84,2,0,1,61,2,62,1,1.7842622658317662,36.28,1,1,0,0,0,1,0,0,0,0,0,0,1,0
188.53,12,0,0,59,0,49,0,3.1954236746538363,188.53,0,0,0,0,0,0,0,0,1,1,0,0,0,0
61.87,13,0,0,28,2,31,0,2.2096427782270434,20.62333333333333,0,0,0,1,0,0,0,1,0,1,0,0,0,0
420.04,14,1,0,90,2,48,0,4.667111059254322,140.01333333333335,1,1,0,0,0,0,0,0,1,1,0,0,0,0
516.63,15,0,1,99,2,56,0,5.218484795772881,172.21,1,1,1,0,0,0,0,1,0,1,0,0,0,0
58.8,9,1,0,84,2,35,0,0.6999999916666667,19.599999999999998,1,1,0,0,0,0,1,0,0,0,0,1,0,0
19.65,8,0,0,57,6,35,0,0.3447368360572485,2.807142857142857,0,0,0,0,0,0,0,1,0,0,0,1,0,0
192.93,11,0,0,52,3,56,0,3.7101922363424573,48.2325,0,0,0,0,0,0,0,1,0,0,0,1,0,0
297.8,23,0,0,42,2,25,0,7.090476021655333,99.26666666666667,0,0,0,0,0,1,0,0,0,0,1,0,0,0
260.18,9,1,0,83,3,33,0,3.1346987574132683,65.045,1,1,0,0,0,0,1,0,0,0,0,1,0,0
299.06,22,0,0,78,1,36,0,3.834102514947404,149.53,0,0,0,0,0,0,0,1,0,0,1,0,0,0
158.84,0,0,0,97,2,52,1,1.6375257563141676,52.946666666666665,0,0,0,0,0,0,0,0,1,0,0,0,1,0
272.93,1,0,0,44,1,55,1,6.20295440447831,136.465,0,0,0,0,0,0,0,0,1,0,0,0,1,0
169.85,6,0,0,58,2,21,0,2.9284482253715822,56.61666666666667,0,0,0,0,0,0,0,1,0,0,0,1,0,0
300.0,4,0,0,88,5,63,1,3.4090908703512404,50.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
41.08,16,0,0,67,1,25,0,0.6131343192069505,20.54,0,0,0,0,0,0,1,0,0,1,0,0,0,0
250.38,4,0,0,79,1,25,1,3.1693670484890246,125.19,0,0,0,0,0,1,0,0,0,0,0,0,1,0
470.89,8,0,0,52,1,28,0,9.055576748931216,235.445,0,0,0,0,0,0,0,1,0,0,0,1,0,0
180.95,22,0,1,49,2,32,0,3.692857067492713,60.31666666666666,1,1,0,0,1,0,0,0,0,0,1,0,0,0
148.94,17,0,0,87,3,67,0,1.7119540033108736,37.235,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.79,12,0,0,51,1,38,0,0.015490195774702046,0.395,0,0,0,0,0,0,0,0,1,1,0,0,0,0
45.61,4,0,0,30,3,59,1,1.5203332826555571,11.4025,0,0,0,1,0,1,0,0,0,0,0,0,1,0
154.83,20,0,0,53,2,66,0,2.921320699597723,51.61000000000001,0,0,0,0,0,0,0,1,0,0,1,0,0,0
70.57,20,1,0,79,0,20,0,0.8932911279330237,70.57,1,1,0,0,1,0,0,0,0,0,1,0,0,0
556.75,18,0,0,64,3,23,0,8.69921861407471,139.1875,0,0,1,0,0,1,0,0,0,0,1,0,0,0
670.34,17,0,0,54,2,68,0,12.413703473820307,223.4466666666667,0,0,1,0,0,0,0,1,0,1,0,0,0,0
106.7,2,0,0,25,3,19,1,4.267999829280007,26.675,0,0,0,1,0,1,0,0,0,0,0,0,1,0
12.08,8,0,0,71,1,46,0,0.17014084267407265,6.04,0,0,0,0,0,0,1,0,0,0,0,1,0,0
242.83,5,0,0,34,3,63,1,7.1420586134688655,60.7075,0,0,0,1,0,0,0,0,1,0,0,0,1,0
268.9,12,0,1,45,1,29,0,5.975555422765435,134.45,1,1,0,0,0,0,0,1,0,1,0,0,0,0
146.34,23,1,0,98,1,42,0,1.4932652908850481,73.17,1,1,0,0,1,0,0,0,0,0,1,0,0,0
7.04,3,0,0,80,0,46,1,0.08799999890000001,7.04,0,0,0,0,0,1,0,0,0,0,0,0,1,0
31.02,21,0,0,95,3,66,0,0.32652631235235463,7.755,0,0,0,0,1,0,0,0,0,0,1,0,0,0
